Crop,LMOD Template,Cover Crop,change name,Yield Adjusted,Land Use - Fieldprint,Energy Use - Total Energy,Energy Use - Fieldprint,Energy Use - Application - Fieldprint,Energy Use - Management - Fieldprint,Energy Use - Manure Loading - Fieldprint,Energy Use - Post Harvest - Fieldprint,Energy Use - Seed - Fieldprint,Energy Use - Transportation - Fieldprint,Greenhouse Gas - Total Greenhouse,Greenhouse Gas - Fieldprint,Greenhouse Gas - Application - Fieldprint,Greenhouse Gas - Irrigation - Fieldprint,Greenhouse Gas - Management - Fieldprint,Greenhouse Gas - Manure Loading - Fieldprint,Greenhouse Gas - Post Harvest - Fieldprint,Greenhouse Gas - Residue Burning - Fieldprint,Greenhouse Gas - Rice - Fieldprint,Greenhouse Gas - Seed - Fieldprint,Greenhouse Gas - Transportation - Fieldprint,Greenhouse Gas - Nitrous Oxide - Fieldprint,Soil Conservation - Fieldprint,Soil Conservation - Water Fieldprint,Soil Conservation - Wind Fieldprint,Soil Carbon - Fieldprint,Water Quality - Fieldprint,Water Quality - Field,Water Quality - Nutrient,Water Quality - Pest,Water Quality - Tillage,Biodiversity - Fieldprint,Nitrogen,Phosphorus,Potassium,changes
Sorghum,FTM Region 03 - Sorghum - Conventional Tillage - Cover Crop,True,nutrient_application__rate_40_less,78.0,0.01282051,7087138.65664218,90860.75200823,67963.7822036,10629.58985712,7773.57876148,3015.0,101.24813564,1377.5530504,3142.43057136,40.28757143,8.0048233,0.0,1.74230406,1.27417949,1.57282451,2.38664399,0.0,0.03004808,0.22579576,25.05095225,0.96091396,0.95109999,0.00981397,0.795,7.60100911,7.60416667,3.75,2.0,5,0.78730159,116.0,42.0,50.0,"[{'path': 'cropyear.waterquality.app_rate', 'value': '3'}]"
Sorghum,FTM Region 03 - Sorghum - No till - Cover Crop,True,nutrient_application__rate_40_less,78.0,0.01282051,6756531.83811114,86622.20305271,67963.7822036,6391.04090159,7773.57876148,3015.0,101.24813564,1377.5530504,3088.24055923,39.59282768,8.0048233,0.0,1.04756032,1.27417949,1.57282451,2.38664399,0.0,0.03004808,0.22579576,25.05095225,0.68699998,0.68699998,0.0,1.0,8.33479818,7.85416667,3.75,2.0,10,0.86137566,116.0,42.0,50.0,"[{'path': 'cropyear.waterquality.app_rate', 'value': '3'}]"
Sorghum,FTM Region 03 - Sorghum - Reduced Tillage - Cover Crop,True,nutrient_application__rate_40_less,78.0,0.01282051,6785994.78342582,86999.93312084,67963.7822036,6768.77096973,7773.57876148,3015.0,101.24813564,1377.5530504,3093.06985274,39.6547417,8.0048233,0.0,1.10947434,1.27417949,1.57282451,2.38664399,0.0,0.03004808,0.22579576,25.05095225,0.81080002,0.81080002,0.0,1.0,8.34114583,7.91666667,3.75,2.0,10,0.82433862,116.0,42.0,50.0,"[{'path': 'cropyear.waterquality.app_rate', 'value': '3'}]"
Soybeans,FTM Region 03 - Soybeans - Conventional Tillage - Cover Crop,True,nutrient_application__rate_40_less,54.0,0.01851852,3972963.51899995,73573.3985,43074.83369472,15416.91247947,11228.50265547,1050.0,1310.80053241,1492.34913793,3370.95220287,62.42504079,2.76984544,0.0,2.52699771,1.84048148,0.54774983,9.40526065,0.0,0.23184655,0.24461207,44.85824706,2.13182906,2.06669998,0.06512908,-0.085,7.15429688,7.66666667,3.75,2.0,2,0.78730159,4.0,15.0,42.0,"[{'path': 'cropyear.waterquality.app_rate', 'value': '3'}]"
Soybeans,FTM Region 03 - Soybeans - No till - Cover Crop,True,nutrient_application__rate_40_less,54.0,0.01851852,3611265.15013683,66875.28055809,43074.83369472,8718.79453757,11228.50265547,1050.0,1310.80053241,1492.34913793,3311.66595135,61.32714725,2.76984544,0.0,1.42910417,1.84048148,0.54774983,9.40526065,0.0,0.23184655,0.24461207,44.85824706,0.82459998,0.82459998,0.0,0.543,8.29036458,7.41666667,3.75,2.0,10,0.86137566,4.0,15.0,42.0,"[{'path': 'cropyear.waterquality.app_rate', 'value': '3'}]"
Soybeans,FTM Region 03 - Soybeans - Reduced Tillage - Cover Crop,True,nutrient_application__rate_40_less,54.0,0.01851852,3782564.78696639,70047.49605493,43074.83369472,11891.01003441,11228.50265547,1050.0,1310.80053241,1492.34913793,3339.74380358,61.84710747,2.76984544,0.0,1.94906439,1.84048148,0.54774983,9.40526065,0.0,0.23184655,0.24461207,44.85824706,0.9587662,0.93779999,0.02096621,0.262,7.65686849,7.85416667,3.75,2.0,5,0.82433862,4.0,15.0,42.0,"[{'path': 'cropyear.waterquality.app_rate', 'value': '3'}]"
Alfalfa,FTM Region 03 - Alfalfa - No till,False,nutrient_application__rate_30_less,3.5,0.28571429,6083122.58309443,1738035.02374127,1306525.54457143,317005.71428571,57746.58508527,683.79,2348.82083333,107449.13793103,103826.81932413,29664.80552118,167.43401886,0.0,51.96064492,9.46542857,0.09497083,95.0,0.0,0.10535714,17.61206897,29331.93906638,0.33199999,0.33199999,0.0,0.305,8.27132161,7.35416667,3.625,2.0,10,0.77248677,60.0,42.0,175.0,"[{'path': 'cropyear.waterquality.app_rate', 'value': '4'}]"
Alfalfa,FTM Region 03 - Alfalfa - Reduced Tillage,False,nutrient_application__rate_30_less,3.5,0.28571429,6254173.58309443,1786906.73802698,1306525.54457143,365877.42857143,57746.58508527,683.79,2348.82083333,107449.13793103,103854.85642211,29672.8161206,167.43401886,0.0,59.97124434,9.46542857,0.09497083,95.0,0.0,0.10535714,17.61206897,29331.93906638,1.04579997,1.04579997,0.0,-0.035,7.50325521,7.29166667,3.625,2.0,5,0.73544974,60.0,42.0,175.0,"[{'path': 'cropyear.waterquality.app_rate', 'value': '4'}]"
Alfalfa,FTM Region 03 - Alfalfa - Conventional Tillage,False,nutrient_application__rate_30_less,3.5,0.28571429,6291157.58309443,1797473.59516984,1306525.54457143,376444.28571429,57746.58508527,683.79,2348.82083333,107449.13793103,103860.91849735,29674.5481421,167.43401886,0.0,61.70326584,9.46542857,0.09497083,95.0,0.0,0.10535714,17.61206897,29331.93906638,1.34269215,1.34179997,0.00089218,-0.136,7.50325521,7.29166667,3.625,2.0,5,0.6984127,60.0,42.0,175.0,"[{'path': 'cropyear.waterquality.app_rate', 'value': '4'}]"
Corn grain,FTM Region 03 - Corn grain - Conventional Tillage,False,nutrient_application__rate_30_less,166.0,0.0060241,9870196.65689962,59459.01600542,46068.66039857,6037.25485364,3652.64544214,2448.0,119.70837505,1132.74693602,4100.58836471,24.70233955,6.10092222,0.0,0.98957098,0.59871084,0.62020004,1.74238458,0.0,0.03552664,0.1856694,14.42935483,2.06155783,1.98259997,0.07895785,0.539,6.80625,7.04166667,3.625,2.0,2,0.6984127,173.0,84.0,94.0,"[{'path': 'cropyear.waterquality.app_rate', 'value': '4'}]"
Corn grain,FTM Region 03 - Corn grain - Reduced Tillage,False,nutrient_application__rate_30_less,166.0,0.0060241,9418480.84707507,56737.83642816,46068.66039857,3316.07527638,3652.64544214,2448.0,119.70837505,1132.74693602,4026.54728678,24.25630896,6.10092222,0.0,0.54354039,0.59871084,0.62020004,1.74238458,0.0,0.03552664,0.1856694,14.42935483,1.49864615,1.49820006,0.00044609,0.863,8.32210286,7.85416667,3.625,2.0,10,0.73544974,173.0,84.0,94.0,"[{'path': 'cropyear.waterquality.app_rate', 'value': '4'}]"
Corn grain,FTM Region 03 - Corn grain - No till,False,nutrient_application__rate_30_less,166.0,0.0060241,9349191.10633503,56320.42835142,46068.66039857,2898.66719963,3652.64544214,2448.0,119.70837505,1132.74693602,4015.18995329,24.18789128,6.10092222,0.0,0.47512272,0.59871084,0.62020004,1.74238458,0.0,0.03552664,0.1856694,14.42935483,0.59729999,0.59729999,0.0,1.0,8.34114583,8.04166667,3.625,2.0,10,0.77248677,173.0,84.0,94.0,"[{'path': 'cropyear.waterquality.app_rate', 'value': '4'}]"
Corn silage,FTM Region 03 - Corn silage - Conventional Tillage,False,nutrient_application__rate_30_less,16.0,0.0625,8836533.79195563,552283.36199723,415220.48095368,58629.78062619,37896.19646221,0.0,243.477231,40293.42672414,4660.12593748,291.25787109,52.46569307,0.0,9.61005141,6.211625,0.0,95.0,0.0,0.08168613,6.60452586,121.28428962,4.61297815,4.03439999,0.57857816,-0.521,6.66123047,6.72916667,3.625,2.0,2,0.6984127,150.0,54.0,67.0,"[{'path': 'cropyear.waterquality.app_rate', 'value': '4'}]"
Corn silage,FTM Region 03 - Corn silage - Reduced Tillage,False,nutrient_application__rate_30_less,16.0,0.0625,8490381.19825855,530648.82489116,415220.48095368,36995.24352013,37896.19646221,0.0,243.477231,40293.42672414,4603.38780565,287.71173785,52.46569307,0.0,6.06391817,6.211625,0.0,95.0,0.0,0.08168613,6.60452586,121.28428962,5.23075683,3.54320002,1.68755681,-0.207,7.37757161,6.72916667,3.625,2.0,5,0.73544974,150.0,54.0,67.0,"[{'path': 'cropyear.waterquality.app_rate', 'value': '4'}]"
Corn silage,FTM Region 03 - Corn silage - No till,False,nutrient_application__rate_30_less,16.0,0.0625,8279254.76600361,517453.42287523,415220.48095368,23799.84150419,37896.19646221,0.0,243.477231,40293.42672414,4568.78191344,285.54886959,52.46569307,0.0,3.90104991,6.211625,0.0,95.0,0.0,0.08168613,6.60452586,121.28428962,5.34163665,1.75240004,3.58923661,0.017,8.20784505,6.72916667,3.625,2.0,10,0.77248677,150.0,54.0,67.0,"[{'path': 'cropyear.waterquality.app_rate', 'value': '4'}]"
Sorghum,FTM Region 03 - Sorghum - Conventional Tillage,False,nutrient_application__rate_30_less,78.0,0.01282051,7064634.29640183,90572.23456925,67963.7822036,10341.07241814,7773.57876148,3015.0,101.24813564,1377.5530504,3138.74186476,40.24028032,8.0048233,0.0,1.69501295,1.27417949,1.57282451,2.38664399,0.0,0.03004808,0.22579576,25.05095225,2.57170541,2.5552001,0.01650531,0.596,7.51722005,7.35416667,3.625,2.0,5,0.6984127,116.0,42.0,50.0,"[{'path': 'cropyear.waterquality.app_rate', 'value': '4'}]"
Sorghum,FTM Region 03 - Sorghum - Reduced Tillage,False,nutrient_application__rate_30_less,78.0,0.01282051,6763490.42318546,86711.41568186,67963.7822036,6480.25353075,7773.57876148,3015.0,101.24813564,1377.5530504,3089.38114614,39.60745059,8.0048233,0.0,1.06218323,1.27417949,1.57282451,2.38664399,0.0,0.03004808,0.22579576,25.05095225,1.98339999,1.98339999,0.0,0.927,8.30940755,7.72916667,3.625,2.0,10,0.73544974,116.0,42.0,50.0,"[{'path': 'cropyear.waterquality.app_rate', 'value': '4'}]"
Sorghum,FTM Region 03 - Sorghum - No till,False,nutrient_application__rate_30_less,78.0,0.01282051,6694200.68244542,85823.08567238,67963.7822036,5591.92352126,7773.57876148,3015.0,101.24813564,1377.5530504,3078.02381265,39.46184375,8.0048233,0.0,0.91657639,1.27417949,1.57282451,2.38664399,0.0,0.03004808,0.22579576,25.05095225,0.66640002,0.66640002,0.0,1.0,8.32210286,7.85416667,3.625,2.0,10,0.77248677,116.0,42.0,50.0,"[{'path': 'cropyear.waterquality.app_rate', 'value': '4'}]"
Soybeans,FTM Region 03 - Soybeans - Conventional Tillage,False,nutrient_application__rate_30_less,54.0,0.01851852,3950459.15875959,73156.65108814,43074.83369472,15000.16506762,11228.50265547,1050.0,1310.80053241,1492.34913793,3367.26349626,62.35673141,2.76984544,0.0,2.45868833,1.84048148,0.54774983,9.40526065,0.0,0.23184655,0.24461207,44.85824706,2.87497356,2.79780006,0.07717349,-0.162,7.09628906,7.66666667,3.625,2.0,2,0.6984127,4.0,15.0,42.0,"[{'path': 'cropyear.waterquality.app_rate', 'value': '4'}]"
Soybeans,FTM Region 03 - Soybeans - Reduced Tillage,False,nutrient_application__rate_30_less,54.0,0.01851852,3760060.42672604,69630.74864307,43074.83369472,11474.26262255,11228.50265547,1050.0,1310.80053241,1492.34913793,3336.05509698,61.77879809,2.76984544,0.0,1.88075501,1.84048148,0.54774983,9.40526065,0.0,0.23184655,0.24461207,44.85824706,2.37023942,2.32340002,0.0468394,0.058,7.60100911,7.72916667,3.625,2.0,5,0.73544974,4.0,15.0,42.0,"[{'path': 'cropyear.waterquality.app_rate', 'value': '4'}]"
Soybeans,FTM Region 03 - Soybeans - No till,False,nutrient_application__rate_30_less,54.0,0.01851852,3548933.9944711,65720.99989761,43074.83369472,7564.51387709,11228.50265547,1050.0,1310.80053241,1492.34913793,3301.44920477,61.13794824,2.76984544,0.0,1.23990516,1.84048148,0.54774983,9.40526065,0.0,0.23184655,0.24461207,44.85824706,0.6972,0.6972,0.0,0.422,8.32210286,7.85416667,3.625,2.0,10,0.77248677,4.0,15.0,42.0,"[{'path': 'cropyear.waterquality.app_rate', 'value': '4'}]"
Wheat winter,FTM Region 03 - Wheat winter - Conventional Tillage,False,nutrient_application__rate_30_less,61.0,0.01639344,6640874.23661202,108866.79076413,80513.28609504,13281.26178119,9939.9859573,975.0,2836.16097243,1321.09595817,2967.24408174,48.6433456,9.36012951,0.0,2.1769416,1.62927869,0.50862484,2.4884563,0.0,0.75860867,0.21654183,31.50476416,1.40236125,1.34660006,0.0557612,0.13,7.47532552,7.16666667,3.625,2.0,5,0.6984127,96.0,59.0,74.0,"[{'path': 'cropyear.waterquality.app_rate', 'value': '4'}]"
Wheat winter,FTM Region 03 - Wheat winter - Reduced Tillage,False,nutrient_application__rate_30_less,61.0,0.01639344,6322407.92821064,103646.03161001,80513.28609504,8060.50262707,9939.9859573,975.0,2836.16097243,1321.09595817,2915.04402974,47.78760704,9.36012951,0.0,1.32120304,1.62927869,0.50862484,2.4884563,0.0,0.75860867,0.21654183,31.50476416,0.85484607,0.85439998,0.00044609,0.464,8.29671224,7.60416667,3.625,2.0,10,0.73544974,96.0,59.0,74.0,"[{'path': 'cropyear.waterquality.app_rate', 'value': '4'}]"
Wheat winter,FTM Region 03 - Wheat winter - No till,False,nutrient_application__rate_30_less,61.0,0.01639344,6253118.1874706,102510.13422083,80513.28609504,6924.60523789,9939.9859573,975.0,2836.16097243,1321.09595817,2903.68669625,47.60142125,9.36012951,0.0,1.13501725,1.62927869,0.50862484,2.4884563,0.0,0.75860867,0.21654183,31.50476416,0.67519999,0.67519999,0.0,0.567,8.29671224,7.60416667,3.625,2.0,10,0.77248677,96.0,59.0,74.0,"[{'path': 'cropyear.waterquality.app_rate', 'value': '4'}]"
Wheat winter,FTM Region 03 - Wheat winter - No till - Cover Crop,True,nutrient_application__rate_30_less,61.0,0.01639344,6337953.70337668,103900.88038322,80513.28609504,8315.35140029,9939.9859573,975.0,2836.16097243,1321.09595817,2917.59214943,47.8293795,9.36012951,0.0,1.3629755,1.62927869,0.50862484,2.4884563,0.0,0.75860867,0.21654183,31.50476416,0.39250001,0.39250001,0.0,1.0,8.34114583,8.04166667,3.625,2.0,10,0.86137566,96.0,59.0,74.0,"[{'path': 'cropyear.waterquality.app_rate', 'value': '4'}]"
Wheat winter,FTM Region 03 - Wheat winter - Reduced Tillage - Cover Crop,True,nutrient_application__rate_30_less,61.0,0.01639344,6344912.288451,104014.95554838,80513.28609504,8429.42656544,9939.9859573,975.0,2836.16097243,1321.09595817,2918.73273634,47.84807764,9.36012951,0.0,1.38167364,1.62927869,0.50862484,2.4884563,0.0,0.75860867,0.21654183,31.50476416,0.4932,0.4932,0.0,1.0,8.33479818,7.97916667,3.625,2.0,10,0.82433862,96.0,59.0,74.0,"[{'path': 'cropyear.waterquality.app_rate', 'value': '4'}]"
Wheat winter,FTM Region 03 - Wheat winter - Conventional Tillage - Cover Crop,True,nutrient_application__rate_30_less,61.0,0.01639344,6663378.59685238,109235.7147025,80513.28609504,13650.18571956,9939.9859573,975.0,2836.16097243,1321.09595817,2970.93278834,48.7038162,9.36012951,0.0,2.2374122,1.62927869,0.50862484,2.4884563,0.0,0.75860867,0.21654183,31.50476416,0.50832266,0.50520003,0.00312263,1.0,7.65686849,7.97916667,3.625,2.0,5,0.78730159,96.0,59.0,74.0,"[{'path': 'cropyear.waterquality.app_rate', 'value': '4'}]"
Corn grain,FTM Region 03 - Corn grain - Conventional Tillage - Cover Crop,True,nutrient_application__rate_30_less,166.0,0.0060241,9892701.01713998,59594.5844406,46068.66039857,6172.82328882,3652.64544214,2448.0,119.70837505,1132.74693602,4104.27707132,24.72456067,6.10092222,0.0,1.01179211,0.59871084,0.62020004,1.74238458,0.0,0.03552664,0.1856694,14.42935483,1.2374752,1.17190003,0.06557517,0.622,6.92226563,7.29166667,3.625,2.0,2,0.78730159,173.0,84.0,94.0,"[{'path': 'cropyear.waterquality.app_rate', 'value': '4'}]"
Corn grain,FTM Region 03 - Corn grain - No till - Cover Crop,True,nutrient_application__rate_30_less,166.0,0.0060241,9411522.26200075,56695.91724097,46068.66039857,3274.15608919,3652.64544214,2448.0,119.70837505,1132.74693602,4025.40669987,24.24943795,6.10092222,0.0,0.53666939,0.59871084,0.62020004,1.74238458,0.0,0.03552664,0.1856694,14.42935483,0.62519997,0.62519997,0.0,1.0,8.32845052,7.91666667,3.625,2.0,10,0.86137566,173.0,84.0,94.0,"[{'path': 'cropyear.waterquality.app_rate', 'value': '4'}]"
Corn grain,FTM Region 03 - Corn grain - Reduced Tillage - Cover Crop,True,nutrient_application__rate_30_less,166.0,0.0060241,9440985.20731543,56873.40486335,46068.66039857,3451.64371156,3652.64544214,2448.0,119.70837505,1132.74693602,4030.23599338,24.27853008,6.10092222,0.0,0.56576152,0.59871084,0.62020004,1.74238458,0.0,0.03552664,0.1856694,14.42935483,0.9332,0.9332,0.0,0.93,8.32845052,7.91666667,3.625,2.0,10,0.82433862,173.0,84.0,94.0,"[{'path': 'cropyear.waterquality.app_rate', 'value': '4'}]"
Corn silage,FTM Region 03 - Corn silage - Conventional Tillage - Cover Crop,True,nutrient_application__rate_30_less,16.0,0.0625,8859038.15219598,553689.88451225,415220.48095368,60036.30314122,37896.19646221,0.0,243.477231,40293.42672414,4663.81464408,291.48841526,52.46569307,0.0,9.84059558,6.211625,0.0,95.0,0.0,0.08168613,6.60452586,121.28428962,2.05961741,1.91330004,0.14631738,-0.243,6.86425781,7.16666667,3.625,2.0,2,0.78730159,150.0,54.0,67.0,"[{'path': 'cropyear.waterquality.app_rate', 'value': '4'}]"
Corn silage,FTM Region 03 - Corn silage - No till - Cover Crop,True,nutrient_application__rate_30_less,16.0,0.0625,8341585.92166934,521349.12010433,415220.48095368,27695.5387333,37896.19646221,0.0,243.477231,40293.42672414,4578.99866002,286.18741625,52.46569307,0.0,4.53959657,6.211625,0.0,95.0,0.0,0.08168613,6.60452586,121.28428962,1.67507654,1.6724,0.00267654,0.533,8.24593099,7.10416667,3.625,2.0,10,0.86137566,150.0,54.0,67.0,"[{'path': 'cropyear.waterquality.app_rate', 'value': '4'}]"
Corn silage,FTM Region 03 - Corn silage - Reduced Tillage - Cover Crop,True,nutrient_application__rate_30_less,16.0,0.0625,8512885.5584989,532055.34740618,415220.48095368,38401.76603515,37896.19646221,0.0,243.477231,40293.42672414,4607.07651225,287.94228202,52.46569307,0.0,6.29446234,6.211625,0.0,95.0,0.0,0.08168613,6.60452586,121.28428962,0.95232376,0.90369999,0.04862376,0.3,7.55911458,7.54166667,3.625,2.0,5,0.82433862,150.0,54.0,67.0,"[{'path': 'cropyear.waterquality.app_rate', 'value': '4'}]"
Sorghum,FTM Region 03 - Sorghum - Conventional Tillage - Cover Crop,True,nutrient_application__rate_30_less,78.0,0.01282051,7087138.65664218,90860.75200823,67963.7822036,10629.58985712,7773.57876148,3015.0,101.24813564,1377.5530504,3142.43057136,40.28757143,8.0048233,0.0,1.74230406,1.27417949,1.57282451,2.38664399,0.0,0.03004808,0.22579576,25.05095225,0.96091396,0.95109999,0.00981397,0.795,7.57307943,7.60416667,3.625,2.0,5,0.78730159,116.0,42.0,50.0,"[{'path': 'cropyear.waterquality.app_rate', 'value': '4'}]"
Sorghum,FTM Region 03 - Sorghum - No till - Cover Crop,True,nutrient_application__rate_30_less,78.0,0.01282051,6756531.83811114,86622.20305271,67963.7822036,6391.04090159,7773.57876148,3015.0,101.24813564,1377.5530504,3088.24055923,39.59282768,8.0048233,0.0,1.04756032,1.27417949,1.57282451,2.38664399,0.0,0.03004808,0.22579576,25.05095225,0.68699998,0.68699998,0.0,1.0,8.32210286,7.85416667,3.625,2.0,10,0.86137566,116.0,42.0,50.0,"[{'path': 'cropyear.waterquality.app_rate', 'value': '4'}]"
Sorghum,FTM Region 03 - Sorghum - Reduced Tillage - Cover Crop,True,nutrient_application__rate_30_less,78.0,0.01282051,6785994.78342582,86999.93312084,67963.7822036,6768.77096973,7773.57876148,3015.0,101.24813564,1377.5530504,3093.06985274,39.6547417,8.0048233,0.0,1.10947434,1.27417949,1.57282451,2.38664399,0.0,0.03004808,0.22579576,25.05095225,0.81080002,0.81080002,0.0,1.0,8.32845052,7.91666667,3.625,2.0,10,0.82433862,116.0,42.0,50.0,"[{'path': 'cropyear.waterquality.app_rate', 'value': '4'}]"
Soybeans,FTM Region 03 - Soybeans - Conventional Tillage - Cover Crop,True,nutrient_application__rate_30_less,54.0,0.01851852,3972963.51899995,73573.3985,43074.83369472,15416.91247947,11228.50265547,1050.0,1310.80053241,1492.34913793,3370.95220287,62.42504079,2.76984544,0.0,2.52699771,1.84048148,0.54774983,9.40526065,0.0,0.23184655,0.24461207,44.85824706,2.13182906,2.06669998,0.06512908,-0.085,7.09628906,7.66666667,3.625,2.0,2,0.78730159,4.0,15.0,42.0,"[{'path': 'cropyear.waterquality.app_rate', 'value': '4'}]"
Soybeans,FTM Region 03 - Soybeans - No till - Cover Crop,True,nutrient_application__rate_30_less,54.0,0.01851852,3611265.15013683,66875.28055809,43074.83369472,8718.79453757,11228.50265547,1050.0,1310.80053241,1492.34913793,3311.66595135,61.32714725,2.76984544,0.0,1.42910417,1.84048148,0.54774983,9.40526065,0.0,0.23184655,0.24461207,44.85824706,0.82459998,0.82459998,0.0,0.543,8.27766927,7.41666667,3.625,2.0,10,0.86137566,4.0,15.0,42.0,"[{'path': 'cropyear.waterquality.app_rate', 'value': '4'}]"
Soybeans,FTM Region 03 - Soybeans - Reduced Tillage - Cover Crop,True,nutrient_application__rate_30_less,54.0,0.01851852,3782564.78696639,70047.49605493,43074.83369472,11891.01003441,11228.50265547,1050.0,1310.80053241,1492.34913793,3339.74380358,61.84710747,2.76984544,0.0,1.94906439,1.84048148,0.54774983,9.40526065,0.0,0.23184655,0.24461207,44.85824706,0.9587662,0.93779999,0.02096621,0.262,7.6289388,7.85416667,3.625,2.0,5,0.82433862,4.0,15.0,42.0,"[{'path': 'cropyear.waterquality.app_rate', 'value': '4'}]"
Alfalfa,FTM Region 03 - Alfalfa - No till,False,nutrient_application__rate_20_less,3.5,0.28571429,6083122.58309443,1738035.02374127,1306525.54457143,317005.71428571,57746.58508527,683.79,2348.82083333,107449.13793103,103826.81932413,29664.80552118,167.43401886,0.0,51.96064492,9.46542857,0.09497083,95.0,0.0,0.10535714,17.61206897,29331.93906638,0.33199999,0.33199999,0.0,0.305,8.2586263,7.35416667,3.5,2.0,10,0.77248677,60.0,42.0,175.0,"[{'path': 'cropyear.waterquality.app_rate', 'value': '5'}]"
Alfalfa,FTM Region 03 - Alfalfa - Reduced Tillage,False,nutrient_application__rate_20_less,3.5,0.28571429,6254173.58309443,1786906.73802698,1306525.54457143,365877.42857143,57746.58508527,683.79,2348.82083333,107449.13793103,103854.85642211,29672.8161206,167.43401886,0.0,59.97124434,9.46542857,0.09497083,95.0,0.0,0.10535714,17.61206897,29331.93906638,1.04579997,1.04579997,0.0,-0.035,7.47532552,7.29166667,3.5,2.0,5,0.73544974,60.0,42.0,175.0,"[{'path': 'cropyear.waterquality.app_rate', 'value': '5'}]"
Alfalfa,FTM Region 03 - Alfalfa - Conventional Tillage,False,nutrient_application__rate_20_less,3.5,0.28571429,6291157.58309443,1797473.59516984,1306525.54457143,376444.28571429,57746.58508527,683.79,2348.82083333,107449.13793103,103860.91849735,29674.5481421,167.43401886,0.0,61.70326584,9.46542857,0.09497083,95.0,0.0,0.10535714,17.61206897,29331.93906638,1.34269215,1.34179997,0.00089218,-0.136,7.47532552,7.29166667,3.5,2.0,5,0.6984127,60.0,42.0,175.0,"[{'path': 'cropyear.waterquality.app_rate', 'value': '5'}]"
Corn grain,FTM Region 03 - Corn grain - Conventional Tillage,False,nutrient_application__rate_20_less,166.0,0.0060241,9870196.65689962,59459.01600542,46068.66039857,6037.25485364,3652.64544214,2448.0,119.70837505,1132.74693602,4100.58836471,24.70233955,6.10092222,0.0,0.98957098,0.59871084,0.62020004,1.74238458,0.0,0.03552664,0.1856694,14.42935483,2.06155783,1.98259997,0.07895785,0.539,6.74824219,7.04166667,3.5,2.0,2,0.6984127,173.0,84.0,94.0,"[{'path': 'cropyear.waterquality.app_rate', 'value': '5'}]"
Corn grain,FTM Region 03 - Corn grain - Reduced Tillage,False,nutrient_application__rate_20_less,166.0,0.0060241,9418480.84707507,56737.83642816,46068.66039857,3316.07527638,3652.64544214,2448.0,119.70837505,1132.74693602,4026.54728678,24.25630896,6.10092222,0.0,0.54354039,0.59871084,0.62020004,1.74238458,0.0,0.03552664,0.1856694,14.42935483,1.49864615,1.49820006,0.00044609,0.863,8.30940755,7.85416667,3.5,2.0,10,0.73544974,173.0,84.0,94.0,"[{'path': 'cropyear.waterquality.app_rate', 'value': '5'}]"
Corn grain,FTM Region 03 - Corn grain - No till,False,nutrient_application__rate_20_less,166.0,0.0060241,9349191.10633503,56320.42835142,46068.66039857,2898.66719963,3652.64544214,2448.0,119.70837505,1132.74693602,4015.18995329,24.18789128,6.10092222,0.0,0.47512272,0.59871084,0.62020004,1.74238458,0.0,0.03552664,0.1856694,14.42935483,0.59729999,0.59729999,0.0,1.0,8.32845052,8.04166667,3.5,2.0,10,0.77248677,173.0,84.0,94.0,"[{'path': 'cropyear.waterquality.app_rate', 'value': '5'}]"
Corn silage,FTM Region 03 - Corn silage - Conventional Tillage,False,nutrient_application__rate_20_less,16.0,0.0625,8836533.79195563,552283.36199723,415220.48095368,58629.78062619,37896.19646221,0.0,243.477231,40293.42672414,4660.12593748,291.25787109,52.46569307,0.0,9.61005141,6.211625,0.0,95.0,0.0,0.08168613,6.60452586,121.28428962,4.61297815,4.03439999,0.57857816,-0.521,6.60322266,6.72916667,3.5,2.0,2,0.6984127,150.0,54.0,67.0,"[{'path': 'cropyear.waterquality.app_rate', 'value': '5'}]"
Corn silage,FTM Region 03 - Corn silage - Reduced Tillage,False,nutrient_application__rate_20_less,16.0,0.0625,8490381.19825855,530648.82489116,415220.48095368,36995.24352013,37896.19646221,0.0,243.477231,40293.42672414,4603.38780565,287.71173785,52.46569307,0.0,6.06391817,6.211625,0.0,95.0,0.0,0.08168613,6.60452586,121.28428962,5.23075683,3.54320002,1.68755681,-0.207,7.34964193,6.72916667,3.5,2.0,5,0.73544974,150.0,54.0,67.0,"[{'path': 'cropyear.waterquality.app_rate', 'value': '5'}]"
Corn silage,FTM Region 03 - Corn silage - No till,False,nutrient_application__rate_20_less,16.0,0.0625,8279254.76600361,517453.42287523,415220.48095368,23799.84150419,37896.19646221,0.0,243.477231,40293.42672414,4568.78191344,285.54886959,52.46569307,0.0,3.90104991,6.211625,0.0,95.0,0.0,0.08168613,6.60452586,121.28428962,5.34163665,1.75240004,3.58923661,0.017,8.19514974,6.72916667,3.5,2.0,10,0.77248677,150.0,54.0,67.0,"[{'path': 'cropyear.waterquality.app_rate', 'value': '5'}]"
